plot,siteid,plotid,mean.height,height.2,mean.height.var,mean.height.rms,transect.length,mode.el,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,mean.peak.vai,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,plot_1,mean.return.ht,sd.return.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl
FERN_W3_062_1.CSV,FERN,FERN_W3_06,13.94177706,4.920776855,24.21404485,14.74369323,20,14.3,5.76220974,6.350300449,25.721,17.8776,7.917480855,3.403428348,0,0,0.744444444,861.6623701,20.26068259,21.24069469,5.863157102,FERN_W3_062_1.CSV,10.16748532,5.667451477,0.175611898,99.8243881,25.721,455.7,5.8,0.958862014,22.1958042
FERN_W3_062_2.CSV,FERN,FERN_W3_06,13.51442226,6.268173014,39.28999293,14.83122053,20,13.6,6.663811007,7.755473449,26.796,17.27565,7.629862565,4.041475175,0,0,0.769642857,1383.2543,20.03106219,31.33705231,7.948431923,FERN_W3_062_2.CSV,10.12711851,7.080182281,1.261950287,98.73804971,26.796,392.4,5.6,0.915016246,18.71878515
FERN_W3_062_3.CSV,FERN,FERN_W3_06,12.91413257,5.791852588,33.5455564,14.09408027,20,13.25,6.298885227,10.33580898,29.287,20.8885,7.279603372,3.278942893,0,0,0.716666667,2710.111618,39.47968709,33.93325692,8.256745067,FERN_W3_062_3.CSV,8.797522906,7.09450501,1.772928742,98.22707126,29.287,440.1,7.1,0.930154588,23.2689211
FERN_W3_062_4.CSV,FERN,FERN_W3_06,14.97054052,8.092630507,65.49066852,16.92138347,20,14.75,7.172814329,10.55748674,29.865,20.98875,7.952914723,3.669004965,0,0,0.735483871,3384.697405,38.10029088,43.9666378,9.085642716,FERN_W3_062_4.CSV,9.770148089,8.634157094,0.137142857,99.86285714,29.865,437.65,6.15,0.936753673,23.51048951
FERN_W3_08_1.CSV,FERN,FERN_W3_08,16.40807344,7.037546652,49.52706288,17.78413854,20,17.2,7.585740864,9.384197243,26.866,20.67825,7.126339882,3.124447102,0,0,0.6625,1765.300707,27.99876495,31.32682346,7.998327936,FERN_W3_08_1.CSV,12.44426537,8.403592721,5.223160434,94.77683957,26.866,414.65,3.5,0.84422307,19.46648501
FERN_W3_08_2.CSV,FERN,FERN_W3_08,19.89957566,3.39990374,11.55934544,20.17360874,20,20.75,4.840128541,3.2907366,24.684,23.2696,7.448054096,2.943957883,0,0,0.636538462,314.7672031,13.96453347,10.94344589,1.604223846,FERN_W3_08_2.CSV,16.53801111,5.686918105,1.563418361,98.43658164,24.749,425.5,2.15,0.758912487,15.812749
FERN_W3_08_3.CSV,FERN,FERN_W3_08,10.82166187,4.043974187,16.35372722,11.51713534,20,10.15,7.629939745,6.635431212,26.918,16.199,7.835761201,3.777140148,0,0,0.767857143,942.8720868,21.67987118,21.74523563,7.122714045,FERN_W3_08_3.CSV,7.578446512,5.235352149,1.144989065,98.85501094,26.918,388.8,8.8,0.912751154,19.24829157
FERN_W3_08_4.CSV,FERN,FERN_W3_08,13.28904885,6.516316384,42.46237922,14.728818,20,12.8,7.36193217,7.722830133,25.879,18.4964,7.024116117,3.375914041,0,0,0.701851852,504.4330461,15.64786601,16.11140389,7.415428791,FERN_W3_08_4.CSV,10.34130473,6.911957986,2.909898329,97.09010167,25.879,428,7.6,0.949672342,22.40363008
FERN_W4_03C_side.CSV,FERN,FERN_W4_03,17.78443873,6.19577696,38.38765213,18.80729171,40,17.275,6.596664547,7.61573102,31.8,23.8837,7.389101227,2.86238174,0,0,0.746212121,1376.812621,24.83133808,27.57203782,6.720259085,FERN_W4_03C_side.CSV,13.89928698,7.788164167,2.717391304,97.2826087,31.8,345.125,4.6,0.947106521,26.10490812
FERN_W4_03C_up.CSV,FERN,FERN_W4_03,19.56575726,4.382919458,19.20998297,20.03867736,40,19.6,5.920470703,7.527045254,34.51,26.180625,7.336472619,2.730486347,0,0,0.716666667,1888.500461,31.09972002,30.35305382,4.722254127,FERN_W4_03C_up.CSV,14.32285338,7.252075435,3.766803249,96.23319675,34.51,347.9,4.275,0.891040224,24.69792285
FERN_W4_04_up.CSV,FERN,FERN_W4_04,18.59023762,7.058513591,49.82261411,19.85381534,40,18.825,7.991430901,9.710917726,33.918,25.399875,7.852710218,3.147920439,0,0,0.720714286,3939.507169,46.38727699,42.28152909,9.068380539,FERN_W4_04_up.CSV,13.00661815,8.965296628,0.174629785,99.82537022,33.918,358.025,5.55,0.952988952,28.61332585
FERN_W4_10A_1side.CSV,FERN,FERN_W4_10,12.47267666,5.769265103,33.28441983,13.70191965,30,12.76666667,6.848797713,6.836430473,31.871,18.99136667,7.709161293,2.951538454,0,0,0.741414141,317.0766278,14.34202017,10.55381852,6.678494681,FERN_W4_10A_1side.CSV,8.12257811,5.341082917,0.405709992,99.59429001,31.871,443.8,5.466666667,0.904015044,22.5209622
FERN_W4_10A_1up.CSV,FERN,FERN_W4_10,9.7914981,4.791208078,22.95567484,10.87979763,50,10.48,7.806841779,6.437263964,26.407,14.04452,6.718550523,3.558001513,0,0,0.801481481,561.7841984,13.72684861,19.32246945,6.112109083,FERN_W4_10A_1up.CSV,7.204881123,5.059247847,7.611931231,92.38806877,26.407,329.34,5.14,0.942720967,19.09197236
FERN_W4_11A_up.CSV,FERN,FERN_W4_11,14.39568364,6.684512514,44.68270755,15.84376094,50,14.72,6.781094279,8.035736508,30.941,19.41492,7.331364827,3.198492321,0,0,0.76375,842.3506082,18.74070167,22.16160439,8.009190384,FERN_W4_11A_up.CSV,10.58127593,7.522253693,3.63062352,96.36937648,30.941,354.88,5.38,0.969869546,27.216
FERN_W4_11A2.CSV,FERN,FERN_W4_11,10.37243652,5.044160789,25.44355806,11.47862446,20,11.45,5.407116078,8.611345026,34.612,16.0815,7.423844112,3.399129958,0,0,0.818055556,2687.080492,30.42576774,41.96847804,9.042026947,FERN_W4_11A2.CSV,6.68255503,4.586766578,3.308935651,96.69106435,34.612,328.05,9.5,0.763013007,14.68006843
FERN_W7_06_1.CSV,FERN,FERN_W7_06,14.42889315,3.839040693,14.73823344,14.90618258,20,14.55,5.425591793,6.117059837,23.647,21.1999,7.707832033,2.998609757,0,0,0.602,851.602276,24.46583144,15.90677114,2.66906869,FERN_W7_06_1.CSV,10.74574906,6.104857984,1.111544462,98.88845554,23.647,512.95,3.05,0.865308395,18.72387707
FERN_W7_06_2.CSV,FERN,FERN_W7_06,16.38342366,4.789406011,22.93840994,17.03549413,20,15.95,5.269806619,7.660390261,25.678,22.2732,7.14820722,2.890508921,0,0,0.668518519,914.5291524,26.83828341,13.9368467,2.295758185,FERN_W7_06_2.CSV,11.94316691,6.915444594,4.122484311,95.87751569,25.678,462.25,2.25,0.780278841,18.74839087
FERN_W7_06_3.CSV,FERN,FERN_W7_06,18.07427583,4.463374359,19.92171067,18.59045648,20,18.4,3.893086302,5.42314727,27.512,22.49005,7.690839224,2.571807261,0,0,0.60862069,238.5174949,12.17719866,9.499122468,4.317987683,FERN_W7_06_3.CSV,14.85344128,5.472202712,0.823491169,99.17650883,27.512,461.6,2.65,0.8191655,19.55559772
FERN_W7_06_4.CSV,FERN,FERN_W7_06,17.98461702,5.030604605,25.30698269,18.64103224,20,17.7,5.577010789,8.510674412,26.565,24.2666,7.841411817,3.118327982,0,0,0.601785714,1480.12671,30.64147478,23.2642802,1.536730788,FERN_W7_06_4.CSV,13.5282474,7.410323253,0.930747922,99.06925208,26.565,451.4,1.8,0.833967981,18.64604424
FERN_W7_10_1.CSV,FERN,FERN_W7_10,13.05042961,4.185424084,17.51777476,13.67317078,20,12.7,4.563220038,6.342006988,27.244,21.09435,7.79700761,2.760651316,0,0,0.626785714,1300.585817,28.67728343,21.86776695,5.091812802,FERN_W7_10_1.CSV,7.719431538,4.781621922,1.439078989,98.56092101,27.244,469.2,4.65,0.911839592,22.80992167
FERN_W7_10_2.CSV,FERN,FERN_W7_10,13.85409265,5.623276821,31.62124221,14.89886114,20,15.2,5.983168471,8.134397399,25.253,17.8662,6.969976168,3.085565708,0,0,0.634615385,600.123543,18.02663092,16.58807163,6.206695897,FERN_W7_10_2.CSV,10.62223783,6.781281341,4.202573486,95.79742651,25.253,423.7,3.3,0.923427373,21.03729604
FERN_W7_10_3.CSV,FERN,FERN_W7_10,14.34728405,5.018047819,25.18080392,15.15804484,20,15.75,6.042445815,6.197410325,26.571,18.32215,7.263460896,3.447022055,0,0,0.717857143,707.5823724,16.89941656,20.54244611,5.743372403,FERN_W7_10_3.CSV,10.7227564,6.230754816,3.235294118,96.76470588,26.661,476.15,5.3,0.906162571,20.29593496
FERN_W7_10_4.CSV,FERN,FERN_W7_10,10.66849018,4.90057472,24.01563259,11.68894921,20,12.1,5.53169589,6.248368208,26.837,15.57045,7.771442612,3.210499701,0,0,0.689285714,637.5586249,18.03686512,17.67003457,6.964121076,FERN_W7_10_4.CSV,6.363542022,5.201343633,0.325990319,99.67400968,26.837,506.3,5.9,0.820486524,18.99372647
FERN_W7_13C.CSV,FERN,FERN_W7_13,10.85559939,3.311535385,10.96626661,11.33334736,30,11.03333333,8,4.131321349,22.173,13.6705,7.755265603,4.051388792,0,0,0.737681159,141.1047021,8.221911609,8.573498211,4.832261481,FERN_W7_13C.CSV,7.983207493,3.796404349,1.039155375,98.96084463,22.173,401.1,4.466666667,0.900320802,15.9111219
FERN_W7_13C2.CSV,FERN,FERN_W7_13,10.10850669,3.187487358,10.16007566,10.55111253,10,10.7,6.07087213,6.074537019,20.98,14.2533,7.141398599,3.19487163,0,0,0.727272727,319.6001489,12.07326909,13.18470031,5.22600959,FERN_W7_13C2.CSV,7.303482956,4.611928709,4.228746713,95.77125329,20.98,456.6,3.3,0.7916192,12.58741259
FERN_W7_13upslope1.CSV,FERN,FERN_W7_13,6.968125769,3.385167826,11.45936121,7.709809977,20,6.7,6.927591882,5.12064963,16.803,11.26285,6.498933195,2.941917098,0,0,0.655555556,179.8339042,10.6156754,8.19398194,4.619804875,FERN_W7_13upslope1.CSV,4.502849888,3.291255842,11.42375904,88.57624096,16.803,504.8,3.9,0.808446374,12.62397373
FERN_W7_13upslope2.CSV,FERN,FERN_W7_13,14.67790035,4.668883758,21.79847555,15.36715037,20,15.75,6.382617202,5.793599009,25.457,17.3497,8,3.236482527,0,0,0.638461538,321.2810782,12.86476408,12.48114271,5.587776162,FERN_W7_13upslope2.CSV,9.818970305,5.112090663,0.010454783,99.98954522,25.457,478.4,5.3,0.858493653,19.04310345
FERN_W7_13upslope3.CSV,FERN,FERN_W7_13,12.23359328,3.805493367,14.48177977,12.78352437,20,12.25,6.120518692,4.689012914,23.678,16.59555,7.752464806,2.655198887,0,0,0.616,87.20006763,7.78701081,5.153884968,4.548322183,FERN_W7_13upslope3.CSV,9.115446416,3.725293478,0.535246555,99.46475344,23.678,439.2,4.05,0.785025949,16.39857651
FERN_W7_13upslope4.CSV,FERN,FERN_W7_13,11.31736914,5.048034549,25.48265281,12.34063874,20,11.55,6.01395082,7.178000015,28.344,17.11815,7.564729451,3.274414641,0,0,0.662068966,602.6064759,18.35291801,16.3026647,8.288744774,FERN_W7_13upslope4.CSV,7.761498123,5.774776448,1.024544022,98.97545598,28.344,444.25,4.2,0.912668892,22.92124105
GRSM_50.CSV,GRSM,GRSM_50,9.629770508,5.256555634,27.63137713,10.93951885,40,8.7,8,5.866899762,29.439,14.9114,7.096614151,3.365275636,0,0,0.755833333,682.7102309,16.073021,20.60019968,8.673950795,GRSM_50.CSV,6.512442987,5.64911253,4.581161442,95.41883856,29.439,681.175,4.4,0.932879944,22.30423487
GRSM_50_W2.CSV,GRSM,GRSM_50,11.84264063,6.97610647,48.66606148,13.70027544,40,11.975,7.398192069,9.310835981,30.992,19.837375,6.562748548,3.192870409,0,0,0.75234375,1398.674088,23.23453656,29.30580828,8.841788077,GRSM_50_W2.CSV,8.353314567,6.727039876,8.592986646,91.40701335,30.992,460.675,6.975,0.929898197,23.94305456
GRSM_50E_XXX.CSV,GRSM,GRSM_50,10.21218242,3.208515898,10.29457427,10.68831566,30,10.26666667,5.164135772,5.271480413,23.144,15.6071,7.738386835,2.991448913,0,0,0.641666667,377.113892,14.69451898,12.69586563,4.156496721,GRSM_50E_XXX.CSV,6.367431166,3.347600079,16.22624208,83.77375792,23.144,799.8666667,4.266666667,0.839133211,16.77520161
GRSM_50W.CSV,GRSM,GRSM_50,10.00563214,4.276697192,18.29013888,10.8602744,40,8.45,7.431769562,4.830193498,34.739,18.3703,5.116403102,2.657673825,0,0,0.772222222,563.3685855,16.32401463,17.23064514,7.870177596,GRSM_50W.CSV,7.49550065,5.332502383,27.74035901,72.25964099,34.739,798.15,5.15,0.917470206,24.34027149
GRSM_53C.CSV,GRSM,GRSM_53,15.99947218,10.97079056,120.3582454,19.32181149,40,15.175,6.940437335,13.81542709,41.326,25.89955,6.865318018,3.398649918,0,0,0.79047619,11026.47692,66.56784072,81.21083367,14.75415982,GRSM_53C.CSV,11.28634012,12.58804213,3.230207279,96.76979272,41.326,568.2,10.35,0.921335414,29.31945102
GRSM_53E.CSV,GRSM,GRSM_53,13.73700226,7.511092158,56.41650541,15.61125632,40,12.025,8,9.316342135,37.823,21.608625,7.374360049,3.550129509,0,0,0.773076923,3957.495622,39.3085826,49.11548591,11.96634589,GRSM_53E.CSV,9.855003744,8.35161741,1.564255855,98.43574415,37.823,556.3,11.1,0.954034175,30.5053554
GRSM_53W.CSV,GRSM,GRSM_53,12.40907933,8.969342416,80.44910338,15.24542967,40,11.9,8,12.11652823,39.041,17.851375,7.854009383,4.279215327,0,0,0.81375,5287.088808,44.24784274,57.69936933,12.72724556,GRSM_53W.CSV,6.962543699,7.780543537,0.265957447,99.73404255,39.041,582.925,9.85,0.912421174,26.41403926
GRSM_55C.CSV,GRSM,GRSM_55,11.55674053,8.048360015,64.77609893,14.02551062,40,10.8,7.849069433,10.46655234,34.733,21.0425,6.833868891,3.219361296,0,0,0.773611111,2779.105929,34.4561734,39.89834637,11.11612069,GRSM_55C.CSV,7.02854125,6.843510124,2.575352082,97.42464792,34.733,569.95,9.25,0.945454016,27.19447288
GRSM_55E.CSV,GRSM,GRSM_55,11.79029297,6.470288303,41.86463072,13.41003442,40,11.625,7.477311222,8.67855447,37.03,18.19715,7.867390749,4.003102417,0,0,0.821052632,3215.651144,32.77508312,46.27575035,10.04684803,GRSM_55E.CSV,6.96161313,5.98191594,1.121920927,98.87807907,37.03,604,10.025,0.934996754,25.3369863
GRSM_55W.CSV,GRSM,GRSM_55,16.09679009,6.991066397,48.87500936,17.51455924,40,16.65,7.882642154,9.544900639,37.836,24.864725,7.311521188,2.553130013,0,0,0.706410256,3005.996506,43.75041841,33.04387077,9.320712389,GRSM_55W.CSV,10.30687789,8.521841743,4.128996179,95.87100382,37.836,536.575,7.7,0.922207198,29.73688687
GRSM_57C.CSV,GRSM,GRSM_57,15.56135846,7.202544672,51.87664976,17.10951813,40,14.575,5.59559073,10.96354682,39.434,27.1469,7.180861039,2.673899348,0,0,0.695625,3809.933753,46.96124402,40.05715059,10.23267674,GRSM_57C.CSV,11.21513314,8.620162006,2.040474996,97.959525,39.434,747.5,6.75,0.964872376,34.96520714
GRSM_57E.CSV,GRSM,GRSM_57,17.09732703,7.118202444,50.66880603,18.48568845,40,17.025,7.891552321,9.555472321,32.838,23.877875,6.2842187,2.511566396,0,0,0.733088235,2407.682272,35.32953538,34.05152276,7.450014687,GRSM_57E.CSV,12.37768324,8.61358434,12.12716337,87.87283663,32.838,611.15,4.975,0.957072482,28.14975433
GRSM_57W.CSV,GRSM,GRSM_57,11.42624502,7.115448597,50.62960874,13.41353584,40,11.5,8,10.29812032,38.137,19.399825,7.658632299,4.019641317,0,0,0.809615385,3972.315028,41.4001897,47.52198776,12.3275025,GRSM_57W.CSV,6.807783379,6.793299425,1.197075601,98.8029244,38.137,622.475,12.8,0.898589673,25.59007833
GRSM_58C.CSV,GRSM,GRSM_58,19.65245172,8.770636886,76.92407138,21.47602916,40,18.725,8,11.14470669,38.295,27.685775,5.001833689,2.164341686,0,0,0.780128205,6576.756835,51.8256037,62.37678764,11.46841785,GRSM_58C.CSV,14.9674911,10.09865747,21.27966896,78.72033104,38.295,640.525,7.675,0.946637665,29.346221
GRSM_58E_XXX.CSV,GRSM,GRSM_58,16.3219625,5.067724613,25.68183276,17.06552758,30,16.46666667,6.759661093,5.673491495,36.941,19.60776667,7.412379664,3.51800374,0,0,0.811403509,499.8345913,13.68884736,17.67625665,7.629302891,GRSM_58E_XXX.CSV,12.46248877,5.81609863,3.571638717,96.42836128,36.941,566.6333333,4.866666667,0.867683336,19.72897994
GRSM_60C_XXX.CSV,GRSM,GRSM_60,14.59258917,6.10943914,37.3252466,15.79627805,50,12.78,6.31024638,8.673887625,34.333,22.76516,6.133798077,2.322876519,0,0,0.662857143,3151.541579,39.28683198,40.10095276,8.477994474,GRSM_60C_XXX.CSV,10.80659124,8.869121563,7.48427673,92.51572327,34.333,667.92,4.72,0.958042392,30.76175327
GRSM_60E.CSV,GRSM,GRSM_60,10.9063643,5.796018117,33.59382601,12.31676754,40,10.15,8,7.478344805,31.232,17.711125,7.188973395,3.135399098,0,0,0.7296875,1599.691726,26.26301654,30.16530604,7.44910164,GRSM_60E.CSV,7.360904661,6.582187378,3.183347351,96.81665265,31.232,594.625,6.975,0.891970542,21.95818048
GRSM_60W.CSV,GRSM,GRSM_60,15.81711457,4.55062604,20.70819736,16.44298044,40,15.6,5.246882311,5.990590913,31.536,22.091275,6.710236881,2.422303778,0,0,0.676515152,484.3691806,17.82314361,12.91141869,5.285175043,GRSM_60W.CSV,12.78869731,6.396059439,4.806312769,95.19368723,31.536,627.425,3.65,0.887789395,23.66372485
GRSM_61C_XXX.CSV,GRSM,GRSM_61,12.86653234,5.119992016,26.21431824,13.82887148,50,13.38,4.881887459,8.618655608,35.534,22.08512,6.973277617,2.46660576,0,0,0.634054054,1573.945653,32.53083737,22.70881487,5.884765175,GRSM_61C_XXX.CSV,9.507903304,6.262467276,7.479485876,92.52051412,35.534,550.96,5.4,0.839249728,24.83764158
GRSM_61E.CSV,GRSM,GRSM_61,14.41428314,4.923650526,24.2423345,15.21209501,40,13.95,6.419130569,7.435017631,28.342,21.656925,5.507922983,2.199648511,0,0,0.668965517,1740.052734,29.47660279,29.51580292,6.235179932,GRSM_61E.CSV,10.12304799,7.383561712,18.59690844,81.40309156,28.342,736,5.025,0.9499799,24.6006006
GRSM_61W.CSV,GRSM,GRSM_61,14.68941013,5.728282527,32.81322071,15.74076428,40,15.4,7.087610422,8.223792874,30.135,20.50795,7.628419725,3.186134547,0,0,0.729032258,1173.750374,22.91479342,25.46885582,6.921520749,GRSM_61W.CSV,10.98816534,6.675080858,0.891372621,99.10862738,30.135,541.425,6.775,0.950409622,24.98804781
GRSM_64C.CSV,GRSM,GRSM_64,11.39661563,5.87612937,34.52889638,12.78860906,40,11.625,7.947190355,7.791143888,33.392,19.597225,7.362631974,3.095430106,0,0,0.725735294,1479.23222,28.22584794,26.12534647,8.823315028,GRSM_64C.CSV,7.32428345,6.47370666,1.784091848,98.21590815,33.392,605.475,8.275,0.909141124,24.95587444
GRSM_64E.CSV,GRSM,GRSM_64,10.80366158,6.749248699,45.552358,12.69380371,40,10.775,7.370755358,9.598310482,33.935,18.65255,7.620688547,3.593662284,0,0,0.738571429,2573.730773,36.37717221,35.36144956,9.794615834,GRSM_64E.CSV,6.082114268,6.463794388,0.874325548,99.12567445,33.935,634.9,9.275,0.893130649,25.08539326
GRSM_64W.CSV,GRSM,GRSM_64,10.55631425,6.445716735,41.54726423,12.32657102,40,11.1,7.948050627,9.361130767,33.243,16.97955,7.833788857,3.772347537,0,0,0.750735294,2741.545465,34.48268349,39.40164977,10.97764837,GRSM_64W.CSV,5.921330104,5.674805641,0.292715564,99.70728444,33.243,597.975,12.475,0.881251592,23.0441147
GRSM_65C.CSV,GRSM,GRSM_65,10.82887952,4.619763949,21.34221894,11.75045936,40,11.55,7.527553505,6.472624799,22.917,16.020975,6.900780592,3.011886858,0,0,0.617708333,334.6444164,14.27799512,11.43605141,5.585130063,GRSM_65C.CSV,7.260536719,4.632207638,5.629033965,94.37096604,22.917,708.95,5.175,0.915960413,19.52297434
GRSM_65W.CSV,GRSM,GRSM_65,10.06984171,4.336153703,18.80222893,10.94229799,40,10,5.955301717,7.171882419,28.147,16.946175,7.499417637,2.712561354,0,0,0.684482759,1016.758652,24.76456503,20.0866864,6.636670508,GRSM_65W.CSV,5.794148665,4.601126613,1.728415829,98.27158417,28.147,594.6,7.025,0.888086708,20.72980501
GRSM_66C.CSV,GRSM,GRSM_66,9.679174021,5.687396673,32.34648092,11.1903632,40,7.125,8,6.707009345,33.837,19.345375,7.076404964,3.872785964,0,0,0.805,1908.416557,30.97321313,30.80708726,10.40302838,GRSM_66C.CSV,6.140922235,5.916736491,3.43111346,96.56888654,33.837,567.725,10,0.929568763,24.03386005
GRSM_66E.CSV,GRSM,GRSM_66,14.22703981,6.983689914,48.77192482,15.81016409,40,11.725,8,9.546075848,33.686,22.25395,6.882544518,2.877924163,0,0,0.735714286,2407.232489,34.78527616,34.60082443,9.870745164,GRSM_66E.CSV,10.25945061,8.357870305,4.863885781,95.13611422,33.686,469.4,8.525,0.907988623,24.420264
GRSM_66W.CSV,GRSM,GRSM_66,9.764082901,5.272594367,27.80025136,11.06537663,40,9.775,7.585134557,7.826606495,29.543,15.390075,7.760174445,3.765858325,0,0,0.790322581,1228.949966,23.88669495,25.65883416,7.807597465,GRSM_66W.CSV,5.598582214,4.843584064,0.503082614,99.49691739,29.543,507,6.15,0.914857458,20.25164769
HARV_33C.CSV,HARV,HARV_33,17.34385382,4.629990873,21.43681549,17.93628057,40,18.175,5.874402903,7.292031126,26.694,22.801625,7.307090695,2.884293263,0,0,0.641071429,1349.807345,28.97255421,22.59199963,3.738579551,HARV_33C.CSV,12.81063549,7.006373211,2.294608472,97.70539153,27.112,311.725,3.625,0.938215733,23.62631579
HARV_33E.CSV,HARV,HARV_33,11.35816392,4.75774008,22.63609067,12.29138218,40,12.5,6.760110238,7.243033789,25.244,15.83785,7.919835782,3.344001603,0,0,0.691346154,877.0824408,21.18442997,20.69546732,7.20913085,HARV_33E.CSV,7.292979096,5.484511144,0.08208683,99.91791317,25.244,274.225,5.975,0.922280055,20.16063393
HARV_33W.CSV,HARV,HARV_33,12.22527478,4.314105888,18.61150961,12.94617957,40,11.325,5.023234207,6.199203836,26.034,19.4868,7.459425767,3.118958812,0,0,0.687962963,697.3891924,20.5801992,16.54825046,5.693526991,HARV_33W.CSV,8.944954022,5.295795076,1.352462079,98.64753792,26.034,334.7,5.125,0.924825484,21.33552508
HARV_34E.CSV,HARV,HARV_34,8.441652786,4.796098443,23.00256028,9.679307725,40,7.95,5.821355474,5.592806735,27.513,14.8271,6.671268618,3.042493501,0,0,0.775862069,593.974577,16.85510522,17.6034089,7.681646568,HARV_34E.CSV,5.296020015,5.135732325,7.373075942,92.62692406,27.513,294.1,6.4,0.852345738,16.22659626
HARV_34W.CSV,HARV,HARV_34,6.641143514,5.146655551,26.48806336,8.36245472,40,6.725,7.159457015,7.351914106,28.616,11.204675,7.365804032,3.555522211,0,0,0.765,1772.217005,20.05632991,37.01297928,9.544737243,HARV_34W.CSV,4.688615183,5.998077217,2.001003638,97.99899636,28.616,398.675,5.6,0.654618356,13.38787879
HARV_35C.CSV,HARV,HARV_35,10.04645711,1.689950247,2.855931838,10.18409712,40,10.65,4.972243752,2.465661611,17.882,12.3534,8,3.274748724,0,0,0.523684211,48.35920911,5.994728528,3.524548054,2.183749925,HARV_35C.CSV,6.632203499,2.718336473,0.39204298,99.60795702,17.882,344.475,3.05,0.698858115,12.49227836
HARV_35E.CSV,HARV,HARV_35,9.437821225,2.633309931,6.934321195,9.789455176,40,10.075,6.619479542,3.757982956,16.79,12.186825,7.471644151,3.275003504,0,0,0.527777778,118.4245646,8.52725361,6.760954846,2.915521899,HARV_35E.CSV,6.296624523,3.581571133,2.207184417,97.79281558,18.702,395.425,3.8,0.823803346,13.66107303
HARV_36C.CSV,HARV,HARV_36,14.50864736,4.839793084,23.42359709,15.27543307,40,14.175,5.467419052,7.568109543,28.426,19.72605,7.645788307,3.058977497,0,0,0.697413793,984.0959489,23.55545074,20.71802813,5.511775269,HARV_36C.CSV,10.81633804,6.177007744,0.893916621,99.10608338,28.426,316.15,5.8,0.921743484,22.10676476
HARV_36E.CSV,HARV,HARV_36,11.56875415,5.285330712,27.93472073,12.69143117,40,10.5,8,7.769103832,28.597,18.706675,6.99726266,3.108332771,0,0,0.731666667,1292.899844,26.82983124,23.93867164,7.442595503,HARV_36E.CSV,8.577466794,6.443865472,2.297865711,97.70213429,28.597,321.075,6.725,0.963067638,25.3630137
HARV_36W.CSV,HARV,HARV_36,12.14325165,4.458060809,19.87430618,12.91650143,40,10.825,5.620597494,6.444586279,25.324,16.850325,7.357645527,3.046443223,0,0,0.709615385,544.6130439,16.90640356,16.08684439,5.80195606,HARV_36W.CSV,9.189292281,5.426082377,2.485854155,97.51414585,25.324,393.35,5.2,0.939987116,20.60641663
HARV_37C.CSV,HARV,HARV_37,7.951515798,4.112429543,16.91207675,8.928374897,40,8.2,6.17214357,5.866899762,20.881,12.773775,7.334948849,3.053561227,0,0,0.647727273,378.3464458,14.06135614,13.43966924,5.739538342,HARV_37C.CSV,5.048613117,4.447846126,3.309763803,96.6902362,20.881,332.475,4.35,0.849326198,16.20026972
HARV_37E.CSV,HARV,HARV_37,9.046991164,4.12705895,17.03261558,9.922441701,40,8.875,5.034385243,5.720801002,22.874,13.95455,7.593101585,3.133374362,0,0,0.6375,191.9493133,11.09406103,8.298862758,4.476848622,HARV_37E.CSV,6.033154071,4.289040418,0.750070761,99.24992924,22.874,353.425,4.7,0.867144922,17.26603935
HARV_37W.CSV,HARV,HARV_37,11.07123653,4.758190915,22.64038078,12.02691355,40,10.775,5.344580816,5.595270439,20.787,13.98845,7.291457603,3.175343023,0,0,0.651136364,116.1995154,7.273897055,7.955497284,4.934785876,HARV_37W.CSV,8.773335119,5.672650345,1.414293796,98.5857062,20.822,397.85,3.475,0.940692207,18.28302619
HARV_38C.CSV,HARV,HARV_38,6.898249048,3.612100877,13.04727275,7.765753721,40,6.825,7.949868616,4.442726698,20.49,9.432,7.818448581,3.849430285,0,0,0.726190476,122.520923,7.267664695,8.348770739,4.806918614,HARV_38C.CSV,4.12917544,3.033458538,0.332169321,99.66783068,20.49,293.65,4.525,0.794630676,11.68286219
HARV_38E.CSV,HARV,HARV_38,6.25226255,3.781988659,14.30343821,7.282625849,40,6.5,7.877959754,5.835347638,27.93,9.610275,7.829911534,3.691263769,0,0,0.794827586,327.5060373,8.284543358,16.08951145,7.591122021,HARV_38E.CSV,4.31250325,3.658811815,0.23890785,99.76109215,27.93,366.375,4.5,0.738623817,12.07246377
HARV_38W.CSV,HARV,HARV_38,7.816877682,2.569274764,6.601172815,8.218255301,40,7.875,7.326841762,3.494959741,20.224,10.359175,7.683542208,3.764879224,0,0,0.688095238,132.5197672,6.819887127,9.274098704,4.356694812,HARV_38W.CSV,5.515739944,3.618359678,1.645123384,98.35487662,20.224,319.25,3.425,0.771667635,11.66224941
HARV_39E.CSV,HARV,HARV_39,11.30294209,4.397591774,19.33881341,12.10833775,40,11.35,5.308580047,6.261604611,23.021,16.97215,7.203881536,3.147121612,0,0,0.683333333,512.0382209,17.87637108,13.8734847,5.170446122,HARV_39E.CSV,7.599034477,5.278823808,2.565388151,97.43461185,23.021,299.3,5.1,0.933679172,19.44781145
