"","plotid","npp_mc"
"1","BART_044",0.378998790072578
"2","BART_044",0.597421882318611
"3","BART_044",0.581166213082991
"4","BART_044",0.814250665621964
"5","BART_044",0.366062915103198
"6","BART_044",0.288985655497365
"7","BART_044",0.492370003097944
"8","BART_044",0.40402437646434
"9","BART_044",0.584248005740614
"10","BART_044",0.445569363473363
"11","BART_044",0.728547948941686
"12","BART_044",0.408897418124097
"13","BART_044",0.524626602431113
"14","BART_044",0.430083936582223
"15","BART_044",0.452278809588206
"16","BART_044",0.598374370803756
"17","BART_044",0.487608158682415
"18","BART_044",0.355583494596071
"19","BART_044",0.713925098056064
"20","BART_044",0.572556346024317
"21","BART_044",0.361617772648938
"22","BART_044",0.529487718485826
"23","BART_044",0.450272466247957
"24","BART_044",0.398250295289875
"25","BART_044",0.240038824050292
"26","BART_044",0.519065768081354
"27","BART_044",0.448041454379185
"28","BART_044",0.297406450828114
"29","BART_044",0.846509855845772
"30","BART_044",0.640886300747387
"31","BART_044",0.370457520521205
"32","BART_044",0.336051136884854
"33","BART_044",0.531830384321809
"34","BART_044",0.819031175920485
"35","BART_044",0.554045216134
"36","BART_044",0.574226346940318
"37","BART_044",0.530382226560878
"38","BART_044",0.328511703792707
"39","BART_044",0.53063188942985
"40","BART_044",0.685069627954844
"41","BART_044",0.513302995078934
"42","BART_044",0.964773079224133
"43","BART_044",0.386314744463588
"44","BART_044",0.768772105315374
"45","BART_044",0.727431234402852
"46","BART_044",0.373127353278061
"47","BART_044",0.433841894772426
"48","BART_044",0.599211802988556
"49","BART_044",0.637643742341229
"50","BART_044",0.647481064753529
"51","BART_044",0.269411069903594
"52","BART_044",1.09000884643014
"53","BART_044",0.363809258919835
"54","BART_044",0.368384010584947
"55","BART_044",0.70167856943571
"56","BART_044",0.406353988574012
"57","BART_044",0.575338211192621
"58","BART_044",0.304593842364693
"59","BART_044",0.347854620031177
"60","BART_044",0.488730336492317
"61","BART_044",0.779483564672592
"62","BART_044",0.38084617996764
"63","BART_044",0.691012641924316
"64","BART_044",0.596475552855934
"65","BART_044",0.13963118842594
"66","BART_044",0.642184777739502
"67","BART_044",0.398042377991042
"68","BART_044",0.537992745108265
"69","BART_044",0.743005151652145
"70","BART_044",0.581490679128443
"71","BART_044",0.446875163073458
"72","BART_044",0.489444420906846
"73","BART_044",0.451047286733989
"74","BART_044",0.880645663826126
"75","BART_044",0.682003761389561
"76","BART_044",0.600911648506235
"77","BART_044",0.405614991475661
"78","BART_044",0.451434006049081
"79","BART_044",0.450579047387436
"80","BART_044",0.424804542617631
"81","BART_044",0.533163768779617
"82","BART_044",0.545489845772032
"83","BART_044",0.512758640292522
"84","BART_044",0.625107586242097
"85","BART_044",0.734182388912963
"86","BART_044",0.474418355942302
"87","BART_044",0.452673005679447
"88","BART_044",0.394591516298992
"89","BART_044",0.477398481841969
"90","BART_044",0.432080198188343
"91","BART_044",0.533893093879788
"92","BART_044",0.479221240296941
"93","BART_044",0.35543639861892
"94","BART_044",0.388600994042001
"95","BART_044",0.517091584058378
"96","BART_044",0.338850257087941
"97","BART_044",0.340484431200461
"98","BART_044",0.425150564944036
"99","BART_044",0.459651690850275
"100","BART_044",0.374366803275355
"101","BART_044",0.300709276604438
"102","BART_044",0.40544030405081
"103","BART_044",0.386493606700583
"104","BART_044",0.487911513371694
"105","BART_044",0.599223801695215
"106","BART_044",0.366627909364706
"107","BART_044",0.498757766668429
"108","BART_044",0.313416487351243
"109","BART_044",0.687104892018729
"110","BART_044",0.315588143721954
"111","BART_044",0.492389030367822
"112","BART_044",0.493936559071976
"113","BART_044",0.479491269284881
"114","BART_044",0.47715052960243
"115","BART_044",0.464215232112451
"116","BART_044",0.360321576519855
"117","BART_044",0.578238698471764
"118","BART_044",0.456533068261581
"119","BART_044",0.717056135844426
"120","BART_044",0.337439421208275
"121","BART_044",0.424839724619927
"122","BART_044",0.446452253572281
"123","BART_044",0.658166783465661
"124","BART_044",0.329320374201922
"125","BART_044",0.372031830792203
"126","BART_044",0.6027246307838
"127","BART_044",0.459396272245716
"128","BART_044",0.388198396967629
"129","BART_044",0.369998909247469
"130","BART_044",0.585486203621611
"131","BART_044",0.391888400301591
"132","BART_044",0.492422082976563
"133","BART_044",0.44809604400746
"134","BART_044",0.461892563085398
"135","BART_044",0.518784256467788
"136","BART_044",0.467811619557464
"137","BART_044",0.3785341464703
"138","BART_044",0.4500334649061
"139","BART_044",0.49990004073573
"140","BART_044",0.51106076291971
"141","BART_044",0.798156568621953
"142","BART_044",0.42099232343759
"143","BART_044",0.583977675302815
"144","BART_044",0.544996857414447
"145","BART_044",0.446531813077457
"146","BART_044",0.584523757144237
"147","BART_044",0.647630982306852
"148","BART_044",0.681207982520602
"149","BART_044",0.856572541148782
"150","BART_044",0.445291483770981
"151","BART_044",0.642988020528159
"152","BART_044",0.423359228972772
"153","BART_044",0.442723186041044
"154","BART_044",0.539517504840154
"155","BART_044",0.765279881394368
"156","BART_044",0.431139479076328
"157","BART_044",0.266201903020774
"158","BART_044",0.459753544696116
"159","BART_044",0.396849432987135
"160","BART_044",0.4982636707459
"161","BART_044",0.452626148266523
"162","BART_044",0.577549237345978
"163","BART_044",0.741454718657512
"164","BART_044",0.703811830192895
"165","BART_044",0.448220657876131
"166","BART_044",0.441905412741736
"167","BART_044",0.407393771950566
"168","BART_044",0.625189809621554
"169","BART_044",0.523015548327308
"170","BART_044",0.501468674008481
"171","BART_044",0.57097228186395
"172","BART_044",0.504682700365938
"173","BART_044",0.668900947584854
"174","BART_044",0.618440058715578
"175","BART_044",0.513136147354958
"176","BART_044",0.463335276439865
"177","BART_044",0.511771888688936
"178","BART_044",0.785923467745242
"179","BART_044",0.364925375325868
"180","BART_044",0.358029140047434
"181","BART_044",0.460581432211688
"182","BART_044",0.434517576230579
"183","BART_044",0.45760050091565
"184","BART_044",0.334120488803349
"185","BART_044",0.357177843215316
"186","BART_044",0.450116619451896
"187","BART_044",0.654610367670032
"188","BART_044",0.391227983999339
"189","BART_044",0.469205615695279
"190","BART_044",0.611563781568913
"191","BART_044",0.460412393065114
"192","BART_044",0.868708048270283
"193","BART_044",0.634330498220553
"194","BART_044",0.46282058498962
"195","BART_044",0.525888787236972
"196","BART_044",0.435039688875682
"197","BART_044",0.447025732687647
"198","BART_044",0.731418220807468
"199","BART_044",0.303451992496422
"200","BART_044",0.376458451278853
"201","BART_044",0.507798416495517
"202","BART_044",0.359402049254737
"203","BART_044",0.263206601506503
"204","BART_044",0.337258513807658
"205","BART_044",0.51672887840571
"206","BART_044",0.59914336428808
"207","BART_044",0.490794338451214
"208","BART_044",0.638442584740026
"209","BART_044",0.49602367135346
"210","BART_044",0.409620719332749
"211","BART_044",0.712086617145991
"212","BART_044",0.391203243706252
"213","BART_044",0.613243122165998
"214","BART_044",0.450726300875896
"215","BART_044",0.697443938127012
"216","BART_044",0.387433082023361
"217","BART_044",0.4650703123187
"218","BART_044",0.455534289929923
"219","BART_044",0.358748590659147
"220","BART_044",0.408664257311859
"221","BART_044",0.485314653999569
"222","BART_044",0.367938948083964
"223","BART_044",0.521430937686208
"224","BART_044",0.59647305950679
"225","BART_044",0.371544930457012
"226","BART_044",0.402078563764184
"227","BART_044",0.308295899288083
"228","BART_044",0.440513798378091
"229","BART_044",0.684102433950137
"230","BART_044",0.766885641979704
"231","BART_044",0.71148425585107
"232","BART_044",0.66323285293418
"233","BART_044",0.793585024313866
"234","BART_044",0.426840605109049
"235","BART_044",0.587310026504406
"236","BART_044",0.421959838679298
"237","BART_044",0.680028975859446
"238","BART_044",0.72275763432686
"239","BART_044",0.587975460472368
"240","BART_044",0.468324932306101
"241","BART_044",0.930323758162552
"242","BART_044",0.553989397555146
"243","BART_044",0.503981184333612
"244","BART_044",0.49087849840866
"245","BART_044",0.305157847049105
"246","BART_044",0.651168623790895
"247","BART_044",0.716256908583629
"248","BART_044",0.389767844033706
"249","BART_044",0.780009487476301
