"","plotid","npp_mc"
"1","ORNL_056",2.73655539448582
"2","ORNL_056",3.10312357885186
"3","ORNL_056",4.21559091776013
"4","ORNL_056",4.69326495987343
"5","ORNL_056",4.97093491948596
"6","ORNL_056",5.26719373688608
"7","ORNL_056",4.7484336907546
"8","ORNL_056",4.40290855329713
"9","ORNL_056",3.75041308387941
"10","ORNL_056",4.27769424212105
"11","ORNL_056",3.82546183831518
"12","ORNL_056",5.56976048598462
"13","ORNL_056",3.17955921646813
"14","ORNL_056",8.07039140808651
"15","ORNL_056",3.37564922258571
"16","ORNL_056",2.86457161222469
"17","ORNL_056",4.43407262005964
"18","ORNL_056",3.31683179144629
"19","ORNL_056",4.36958971495542
"20","ORNL_056",4.44540429485455
"21","ORNL_056",6.26242115439007
"22","ORNL_056",6.68787322760721
"23","ORNL_056",3.66004324174107
"24","ORNL_056",7.48858962669375
"25","ORNL_056",3.94636786687459
"26","ORNL_056",3.4177823003725
"27","ORNL_056",4.63159552748257
"28","ORNL_056",3.15561565488687
"29","ORNL_056",4.1635809985632
"30","ORNL_056",3.74835672902542
"31","ORNL_056",5.24492100606634
"32","ORNL_056",5.46887324749643
"33","ORNL_056",4.84802862612097
"34","ORNL_056",4.39624114675827
"35","ORNL_056",6.12163928363481
"36","ORNL_056",4.06796070892589
"37","ORNL_056",4.03630806855939
"38","ORNL_056",3.75561625525731
"39","ORNL_056",5.25726956711364
"40","ORNL_056",4.88515844943245
"41","ORNL_056",3.90763555952702
"42","ORNL_056",5.13084509481008
"43","ORNL_056",4.14892642276387
"44","ORNL_056",2.92844067117209
"45","ORNL_056",4.92276090073499
"46","ORNL_056",7.74403064901052
"47","ORNL_056",3.06663459013901
"48","ORNL_056",4.92250420556451
"49","ORNL_056",5.50079730009821
"50","ORNL_056",3.54953994557384
"51","ORNL_056",3.59939407825519
"52","ORNL_056",3.31253776037629
"53","ORNL_056",4.62786679644713
"54","ORNL_056",4.22503293421577
"55","ORNL_056",4.52521462835393
"56","ORNL_056",4.66791683317639
"57","ORNL_056",5.7074248897798
"58","ORNL_056",8.14531203417602
"59","ORNL_056",4.61949395430371
"60","ORNL_056",3.70072409782934
"61","ORNL_056",3.27536111104029
"62","ORNL_056",4.29903970382164
"63","ORNL_056",3.4587097404558
"64","ORNL_056",5.49181137244287
"65","ORNL_056",4.11855469236635
"66","ORNL_056",4.70058362581681
"67","ORNL_056",3.99467681210249
"68","ORNL_056",5.10642096009226
"69","ORNL_056",3.45419932802916
"70","ORNL_056",6.37948445562141
"71","ORNL_056",5.74546597987344
"72","ORNL_056",3.83319624900411
"73","ORNL_056",5.43674954891228
"74","ORNL_056",4.20304856334222
"75","ORNL_056",3.43108805535586
"76","ORNL_056",4.31292956483644
"77","ORNL_056",3.75160868550997
"78","ORNL_056",3.5971221742824
"79","ORNL_056",4.68854187822657
