"","plotid","npp_mc"
"1","SERC_048",6.27941790940031
"2","SERC_048",5.53668000508902
"3","SERC_048",5.72799692590669
"4","SERC_048",6.71073181829359
"5","SERC_048",5.92874436416617
"6","SERC_048",6.21418163749659
"7","SERC_048",5.66346511097689
"8","SERC_048",9.81536219686163
"9","SERC_048",5.30763844883087
"10","SERC_048",7.37946892601167
"11","SERC_048",6.79361958623649
"12","SERC_048",8.01589485892194
"13","SERC_048",11.2406988836944
"14","SERC_048",7.10084916110991
"15","SERC_048",7.25237157584568
"16","SERC_048",7.3734417142573
"17","SERC_048",6.85937985768996
"18","SERC_048",6.3361133976529
"19","SERC_048",7.86353213515862
"20","SERC_048",8.10873986236459
"21","SERC_048",7.99250363582482
"22","SERC_048",7.72757804038968
"23","SERC_048",7.45674927476363
"24","SERC_048",5.71932062597298
"25","SERC_048",9.29875318689088
"26","SERC_048",6.53599814735039
"27","SERC_048",6.40591490117333
"28","SERC_048",7.02781977388033
"29","SERC_048",7.20794719618221
"30","SERC_048",6.47641312265687
"31","SERC_048",7.97700497514846
"32","SERC_048",6.45043553944505
"33","SERC_048",8.35212188347707
"34","SERC_048",8.01900500472358
"35","SERC_048",10.0979834200641
"36","SERC_048",9.83105436541561
"37","SERC_048",10.9679205967934
"38","SERC_048",10.2330614419579
"39","SERC_048",6.45457130637386
"40","SERC_048",6.6133200456729
"41","SERC_048",6.21820097334825
"42","SERC_048",6.97967719069731
"43","SERC_048",5.38370559689303
"44","SERC_048",7.80776118335958
"45","SERC_048",4.1225933546602
"46","SERC_048",8.29532481441223
"47","SERC_048",6.63590162611637
"48","SERC_048",6.96943319812202
"49","SERC_048",6.45440493847508
"50","SERC_048",6.88043332430166
"51","SERC_048",5.71486438428876
"52","SERC_048",9.66814267862337
"53","SERC_048",6.10951408602307
"54","SERC_048",8.60755672158271
"55","SERC_048",8.2052214331497
"56","SERC_048",7.56420297397208
"57","SERC_048",7.46014732848713
"58","SERC_048",5.11585909480355
"59","SERC_048",8.8710416796929
"60","SERC_048",7.78725674934572
"61","SERC_048",7.27023624248581
"62","SERC_048",6.99312339524835
"63","SERC_048",6.98993928837535
"64","SERC_048",6.34298986069032
"65","SERC_048",8.22796542876655
"66","SERC_048",6.84333628233223
"67","SERC_048",5.45962295892735
"68","SERC_048",7.76434087227456
"69","SERC_048",7.78088566525593
"70","SERC_048",5.40838584874366
