"","plotid","npp_mc"
"1","SCBI_052",0.462147069161003
"2","SCBI_052",0.272557071265128
"3","SCBI_052",0.579372152823805
"4","SCBI_052",0.253110176562512
"5","SCBI_052",0.428435778739862
"6","SCBI_052",0.838974408241734
"7","SCBI_052",0.623726142880575
"8","SCBI_052",0.319166561379215
"9","SCBI_052",0.403296853877271
"10","SCBI_052",0.7088938240971
"11","SCBI_052",0.281308228591597
"12","SCBI_052",0.446347480336248
"13","SCBI_052",0.352520623509092
"14","SCBI_052",0.645334229983085
"15","SCBI_052",0.238976993902292
"16","SCBI_052",0.28499547271284
"17","SCBI_052",0.43700920604771
"18","SCBI_052",0.576262311053624
"19","SCBI_052",0.577309413194132
"20","SCBI_052",0.363169132885988
"21","SCBI_052",0.569404165235306
"22","SCBI_052",0.406587829235969
"23","SCBI_052",0.378908586279727
"24","SCBI_052",0.584993557077488
"25","SCBI_052",0.489721027954427
"26","SCBI_052",0.468883991293196
"27","SCBI_052",0.451375529683875
"28","SCBI_052",0.356459427814316
"29","SCBI_052",0.594876250809035
"30","SCBI_052",0.505033756189094
"31","SCBI_052",0.285638180705956
"32","SCBI_052",0.241843362444147
"33","SCBI_052",0.345629693151163
"34","SCBI_052",0.314114130291314
"35","SCBI_052",1.1693125017983
"36","SCBI_052",0.391344463245283
"37","SCBI_052",0.357043444538955
"38","SCBI_052",0.345347333070313
"39","SCBI_052",0.277780213646644
"40","SCBI_052",0.506613851837403
"41","SCBI_052",0.254683634959995
"42","SCBI_052",0.395763717426274
"43","SCBI_052",0.538989553955713
"44","SCBI_052",0.163276022910406
"45","SCBI_052",0.396324185934455
"46","SCBI_052",0.630583194074454
"47","SCBI_052",0.471691408536457
"48","SCBI_052",0.337839824532007
"49","SCBI_052",0.302585971918588
"50","SCBI_052",0.325190867974036
"51","SCBI_052",0.604935860005915
"52","SCBI_052",0.588950471880666
"53","SCBI_052",0.836734445863813
"54","SCBI_052",0.340558567376552
"55","SCBI_052",0.295073744759008
"56","SCBI_052",0.649310471841537
"57","SCBI_052",0.529064688710123
"58","SCBI_052",0.687397731048235
"59","SCBI_052",0.687594952040562
"60","SCBI_052",0.41175217546649
"61","SCBI_052",0.418432468374306
"62","SCBI_052",0.39749041830532
"63","SCBI_052",0.468412855594941
"64","SCBI_052",0.493359364603675
"65","SCBI_052",0.387899751526275
"66","SCBI_052",0.274857287737964
"67","SCBI_052",0.425064120136495
"68","SCBI_052",0.266949449343832
"69","SCBI_052",0.685800491102649
"70","SCBI_052",0.368602399181563
"71","SCBI_052",0.765877551500683
"72","SCBI_052",0.418922730880452
"73","SCBI_052",0.256621681092161
"74","SCBI_052",0.32296265303321
"75","SCBI_052",0.834509264896447
"76","SCBI_052",0.736803766846738
"77","SCBI_052",0.243076993776207
"78","SCBI_052",0.258343996702025
"79","SCBI_052",0.498852035379808
"80","SCBI_052",0.482048216414644
"81","SCBI_052",0.693673180165751
"82","SCBI_052",0.393022871129713
"83","SCBI_052",0.458280650186446
"84","SCBI_052",0.163383168737552
"85","SCBI_052",0.345635305410094
"86","SCBI_052",0.384714212030165
"87","SCBI_052",0.37077052771601
"88","SCBI_052",0.472987620418969
"89","SCBI_052",0.740785199338917
"90","SCBI_052",0.345899806072903
"91","SCBI_052",0.411517625906879
"92","SCBI_052",0.515221718467934
"93","SCBI_052",0.621365139131075
"94","SCBI_052",0.664796634170748
"95","SCBI_052",0.832358629741786
"96","SCBI_052",0.300201688424513
"97","SCBI_052",0.582546150196326
"98","SCBI_052",0.813990111937394
"99","SCBI_052",0.483867236992749
"100","SCBI_052",0.325106897797107
"101","SCBI_052",0.554008290549697
"102","SCBI_052",0.343927731333994
"103","SCBI_052",0.517978378471007
"104","SCBI_052",0.468641048337456
"105","SCBI_052",0.372893652641393
"106","SCBI_052",0.288563556614563
"107","SCBI_052",0.498798817661389
"108","SCBI_052",0.312716392958549
"109","SCBI_052",0.560137548883917
"110","SCBI_052",0.322437405560547
"111","SCBI_052",0.548448435334505
"112","SCBI_052",0.516372068915623
"113","SCBI_052",0.276996726744916
