"","plotid","npp_mc"
"1","DELA_051",5.78779118194494
"2","DELA_051",8.05456336155735
"3","DELA_051",5.60067016563511
"4","DELA_051",4.71355938660556
"5","DELA_051",8.32501122263175
"6","DELA_051",4.3416952080588
"7","DELA_051",3.70909028641909
"8","DELA_051",4.03685886373486
"9","DELA_051",5.2973971493517
"10","DELA_051",8.22616794244378
"11","DELA_051",5.12892632703848
"12","DELA_051",8.23869526377142
"13","DELA_051",4.78225811378848
"14","DELA_051",4.92231529515406
"15","DELA_051",5.91224702308443
"16","DELA_051",5.86967348041573
"17","DELA_051",5.65573344843318
"18","DELA_051",6.74120051713936
"19","DELA_051",2.91820253676842
"20","DELA_051",4.62173777661594
"21","DELA_051",6.11750974680067
"22","DELA_051",9.98220932101692
"23","DELA_051",6.06953666181094
"24","DELA_051",16.3376956892818
"25","DELA_051",8.43037072096795
"26","DELA_051",5.64415195619513
"27","DELA_051",4.59573459133988
"28","DELA_051",5.20969526351995
"29","DELA_051",5.28512549697631
"30","DELA_051",8.39218341542331
"31","DELA_051",6.01980705752051
"32","DELA_051",3.55388579393449
"33","DELA_051",7.53098739204958
"34","DELA_051",8.08654627511921
"35","DELA_051",5.10183753388701
"36","DELA_051",5.80770842740723
"37","DELA_051",4.68693956302881
"38","DELA_051",5.54923900279472
"39","DELA_051",4.11791847211617
"40","DELA_051",5.57327932989432
"41","DELA_051",5.40250807638561
"42","DELA_051",8.92719038670658
"43","DELA_051",5.20048517266618
"44","DELA_051",5.92536509199308
"45","DELA_051",5.96669219315025
"46","DELA_051",8.13549635861995
"47","DELA_051",6.56976655657053
"48","DELA_051",5.88215983570475
"49","DELA_051",5.04076412252021
"50","DELA_051",3.72104137397834
"51","DELA_051",9.12949731278583
"52","DELA_051",6.17435387024902
"53","DELA_051",4.93796648227548
"54","DELA_051",4.69999716583509
"55","DELA_051",5.12973550347902
"56","DELA_051",5.229228788898
"57","DELA_051",3.50154043648299
"58","DELA_051",4.67213184646693
"59","DELA_051",3.94876983124282
"60","DELA_051",7.70809889444065
"61","DELA_051",7.57668364517656
"62","DELA_051",4.06210475483317
"63","DELA_051",4.30547036327365
"64","DELA_051",5.90551370791499
"65","DELA_051",5.07292394206581
"66","DELA_051",4.43573589117841
"67","DELA_051",5.2126270468158
"68","DELA_051",9.58060257937987
"69","DELA_051",6.90544544551098
"70","DELA_051",3.91597432151703
"71","DELA_051",9.6300651370441
"72","DELA_051",5.18998145223767
"73","DELA_051",4.99271683901805
"74","DELA_051",5.27368896950575
