"","plotid","npp_mc"
"1","GRSM_053",20.7428797644659
"2","GRSM_053",25.603907414837
"3","GRSM_053",15.8493986547557
"4","GRSM_053",10.7808316070089
"5","GRSM_053",15.5797922263759
"6","GRSM_053",13.2818467934067
"7","GRSM_053",19.187749160699
"8","GRSM_053",19.3992334619287
"9","GRSM_053",16.4417806950109
"10","GRSM_053",14.8645550693101
"11","GRSM_053",10.1462525613409
"12","GRSM_053",10.5817269203077
"13","GRSM_053",31.7555243581097
"14","GRSM_053",9.34824719892583
"15","GRSM_053",27.8732073706906
"16","GRSM_053",27.5860299539749
"17","GRSM_053",19.8581578192705
"18","GRSM_053",23.2001806314928
"19","GRSM_053",9.71157766477826
"20","GRSM_053",14.2442794845952
"21","GRSM_053",11.5144652462471
"22","GRSM_053",15.1854857574732
"23","GRSM_053",12.8044730968076
"24","GRSM_053",17.1943318337388
"25","GRSM_053",20.5310374791524
"26","GRSM_053",12.8485947347203
"27","GRSM_053",10.3780969955173
"28","GRSM_053",18.0455941419395
"29","GRSM_053",34.7412531834846
"30","GRSM_053",15.8688665436519
"31","GRSM_053",13.6460080427468
"32","GRSM_053",17.6928492410801
"33","GRSM_053",17.3240333348837
"34","GRSM_053",13.3947271337658
"35","GRSM_053",13.9968934187521
"36","GRSM_053",14.0774015764706
"37","GRSM_053",13.0993594656351
"38","GRSM_053",13.4892105705066
"39","GRSM_053",11.4510063149299
"40","GRSM_053",14.6533269108112
"41","GRSM_053",9.87299421024228
"42","GRSM_053",7.39317533364969
"43","GRSM_053",18.4865453447325
"44","GRSM_053",15.8455168970891
"45","GRSM_053",17.6672457662128
"46","GRSM_053",11.8313871370609
"47","GRSM_053",9.73652176568766
"48","GRSM_053",17.4623508798278
"49","GRSM_053",21.6295569838939
"50","GRSM_053",19.9600213004815
"51","GRSM_053",13.3302819423857
"52","GRSM_053",11.5512575727317
"53","GRSM_053",8.68724747969359
"54","GRSM_053",7.35292860121571
"55","GRSM_053",9.72760057748631
"56","GRSM_053",13.7610316434582
"57","GRSM_053",9.97377911982226
"58","GRSM_053",10.245254304815
"59","GRSM_053",18.1344006356828
"60","GRSM_053",19.0215015057159
"61","GRSM_053",15.4939676783666
"62","GRSM_053",15.2048542326308
"63","GRSM_053",16.8562750715551
"64","GRSM_053",12.6989777112533
"65","GRSM_053",21.4510500827915
"66","GRSM_053",18.5664454136544
"67","GRSM_053",8.61766204522388
"68","GRSM_053",13.6137647417308
"69","GRSM_053",16.6676020663291
"70","GRSM_053",6.05897424009296
"71","GRSM_053",16.363252498776
"72","GRSM_053",21.8136492373611
"73","GRSM_053",12.5019362370097
"74","GRSM_053",18.1491197859563
"75","GRSM_053",19.3341551915131
"76","GRSM_053",12.951482651638
"77","GRSM_053",6.73985907210206
"78","GRSM_053",12.424444165165
"79","GRSM_053",10.8271726465221
"80","GRSM_053",15.5122617490343
"81","GRSM_053",8.80010919423861
"82","GRSM_053",14.8143291107438
"83","GRSM_053",16.6887944186114
"84","GRSM_053",11.1289139807595
"85","GRSM_053",11.6425458941203
"86","GRSM_053",12.8164976373246
"87","GRSM_053",10.0847358656071
