"","plotid","npp_mc"
"1","UNDE_044",6.06996761142015
"2","UNDE_044",2.94939262188881
"3","UNDE_044",4.21062012505911
"4","UNDE_044",4.34132059100042
"5","UNDE_044",5.7694865660793
"6","UNDE_044",3.91167902861542
"7","UNDE_044",5.96188708510222
"8","UNDE_044",3.74239452683176
"9","UNDE_044",5.69387233288469
"10","UNDE_044",3.08116503999412
"11","UNDE_044",1.94291794685983
"12","UNDE_044",8.34196950986276
"13","UNDE_044",3.36210142875007
"14","UNDE_044",4.82608970599807
"15","UNDE_044",5.67478792278994
"16","UNDE_044",4.00294456641475
"17","UNDE_044",3.65589108389441
"18","UNDE_044",3.00300789055936
"19","UNDE_044",5.2908552443755
"20","UNDE_044",2.68388504792306
"21","UNDE_044",2.73723872501011
"22","UNDE_044",2.66175274814288
"23","UNDE_044",4.65027658130637
"24","UNDE_044",9.78010422215718
"25","UNDE_044",2.65502362356033
"26","UNDE_044",3.26899985868988
"27","UNDE_044",6.29436180427222
"28","UNDE_044",3.9319933649656
"29","UNDE_044",5.12236484371152
"30","UNDE_044",6.60688339430873
"31","UNDE_044",4.07417458705573
"32","UNDE_044",5.09199939522573
"33","UNDE_044",4.48927435861026
"34","UNDE_044",5.30098184893713
"35","UNDE_044",3.14602859047411
"36","UNDE_044",7.58085512751554
"37","UNDE_044",2.64619168983591
"38","UNDE_044",5.69698071921668
"39","UNDE_044",7.77077131299223
"40","UNDE_044",3.37737764789249
"41","UNDE_044",7.9544173696105
"42","UNDE_044",5.04902434436025
"43","UNDE_044",6.02627176696713
"44","UNDE_044",9.06467236976475
"45","UNDE_044",5.19412109216424
"46","UNDE_044",3.58249193301338
"47","UNDE_044",2.38312327281745
"48","UNDE_044",6.52078871313979
"49","UNDE_044",4.07941455974625
"50","UNDE_044",4.87688800873568
"51","UNDE_044",6.22015895544908
"52","UNDE_044",4.10978694329781
"53","UNDE_044",6.07192380439535
"54","UNDE_044",4.71999144467289
"55","UNDE_044",4.36567374624954
"56","UNDE_044",2.46975172475681
"57","UNDE_044",2.93055572777345
"58","UNDE_044",13.3283820693313
"59","UNDE_044",6.73517407197377
"60","UNDE_044",4.97236590326967
"61","UNDE_044",6.526260719292
"62","UNDE_044",4.72722467478648
"63","UNDE_044",5.31857004617769
"64","UNDE_044",4.4440567287783
"65","UNDE_044",3.89605778223125
"66","UNDE_044",8.88973637638949
"67","UNDE_044",3.03335490764047
"68","UNDE_044",5.26285279512112
"69","UNDE_044",5.06487289704079
"70","UNDE_044",3.37658526462993
"71","UNDE_044",2.40551305215475
"72","UNDE_044",3.57277816426253
"73","UNDE_044",6.74676277348497
"74","UNDE_044",5.98965783577505
"75","UNDE_044",2.83445994674646
"76","UNDE_044",3.74762722038561
"77","UNDE_044",4.87781615736411
"78","UNDE_044",6.39965222718164
"79","UNDE_044",2.32779586314572
"80","UNDE_044",4.38569545673966
"81","UNDE_044",2.68108475074657
"82","UNDE_044",5.66401386897989
"83","UNDE_044",3.71638251165847
"84","UNDE_044",3.55751714014191
"85","UNDE_044",3.83484280909569
"86","UNDE_044",4.121248233316
