"","plotid","npp_mc"
"1","GRSM_054",4.32794549861309
"2","GRSM_054",3.45372248750459
"3","GRSM_054",3.01123820601211
"4","GRSM_054",1.23631590763631
"5","GRSM_054",3.73408174207783
"6","GRSM_054",4.04513116530375
"7","GRSM_054",2.86132507867698
"8","GRSM_054",3.13359412413325
"9","GRSM_054",2.28581800881544
"10","GRSM_054",3.25084838185424
"11","GRSM_054",3.65161933958762
"12","GRSM_054",2.96015898569861
"13","GRSM_054",4.21070486108522
"14","GRSM_054",2.36163430557359
"15","GRSM_054",3.31571055369192
"16","GRSM_054",3.38211845862284
"17","GRSM_054",2.77261408790915
"18","GRSM_054",2.17022212261108
"19","GRSM_054",2.75115542163308
"20","GRSM_054",2.85873293320949
"21","GRSM_054",3.07685533618878
"22","GRSM_054",3.52681839786934
"23","GRSM_054",3.28301630246353
"24","GRSM_054",4.61781841650024
"25","GRSM_054",2.23776904072387
"26","GRSM_054",3.58712213786864
"27","GRSM_054",3.69236567024454
"28","GRSM_054",1.79278152603386
"29","GRSM_054",4.05910512479523
"30","GRSM_054",3.51466613714164
"31","GRSM_054",4.17922125605392
"32","GRSM_054",4.21597437135105
"33","GRSM_054",4.0797732658478
"34","GRSM_054",1.96967179564424
"35","GRSM_054",3.4171075467051
"36","GRSM_054",3.3494672123179
"37","GRSM_054",1.84673106003458
"38","GRSM_054",3.87956468010116
"39","GRSM_054",3.76530864848423
"40","GRSM_054",3.53576559272202
"41","GRSM_054",4.05830891139497
"42","GRSM_054",3.24856542834133
"43","GRSM_054",3.62110203238834
"44","GRSM_054",2.94923169934892
"45","GRSM_054",2.70654706345872
"46","GRSM_054",2.82437587185948
"47","GRSM_054",2.47086546774102
"48","GRSM_054",4.16447095024938
"49","GRSM_054",1.76335717998956
"50","GRSM_054",1.87622526561355
"51","GRSM_054",2.40337328104502
"52","GRSM_054",3.20912195849548
"53","GRSM_054",4.05355694453599
"54","GRSM_054",2.7973266084238
"55","GRSM_054",2.74509195256528
"56","GRSM_054",3.04302382968417
"57","GRSM_054",2.66750040432288
"58","GRSM_054",2.40259371789482
"59","GRSM_054",4.71312721538813
"60","GRSM_054",4.02275390177399
"61","GRSM_054",2.59455810569119
"62","GRSM_054",2.35429510843017
"63","GRSM_054",3.67975672933305
"64","GRSM_054",2.27862958795702
"65","GRSM_054",2.75731181195261
"66","GRSM_054",3.2772283729717
"67","GRSM_054",2.66340678998483
"68","GRSM_054",3.02737183657412
"69","GRSM_054",2.2116173980163
"70","GRSM_054",2.2429528680134
"71","GRSM_054",3.33280989474334
"72","GRSM_054",5.95459268614917
"73","GRSM_054",2.74459385553712
"74","GRSM_054",1.70822057943198
