"","plotid","npp_mc"
"1","HARV_042",0.368345646187546
"2","HARV_042",0.680016878267371
"3","HARV_042",0.639875846404689
"4","HARV_042",0.407207833702649
"5","HARV_042",0.534617448966776
"6","HARV_042",0.655825790717107
"7","HARV_042",0.368557213967221
"8","HARV_042",0.821332329333802
"9","HARV_042",0.521853811810674
"10","HARV_042",0.41139377982337
"11","HARV_042",0.591421325022321
"12","HARV_042",0.909688677161182
"13","HARV_042",1.0618654615458
"14","HARV_042",0.427785167606405
"15","HARV_042",0.558253237260447
"16","HARV_042",0.279511660973185
"17","HARV_042",0.600920075564098
"18","HARV_042",0.682270589570595
"19","HARV_042",0.928645069848321
"20","HARV_042",0.537613164202695
"21","HARV_042",0.452075940558757
"22","HARV_042",0.478055936381106
"23","HARV_042",0.619142112666174
"24","HARV_042",0.482624966670821
"25","HARV_042",0.531968071429512
"26","HARV_042",0.433126688342385
"27","HARV_042",0.610960607650719
"28","HARV_042",0.397746842788121
"29","HARV_042",0.721457616167662
"30","HARV_042",0.650207462596597
"31","HARV_042",0.678840333533246
"32","HARV_042",0.513735824088199
"33","HARV_042",0.577154757496503
"34","HARV_042",0.504366848820182
"35","HARV_042",0.335647019425736
"36","HARV_042",0.498045991156274
"37","HARV_042",0.451768472814088
"38","HARV_042",0.315469822018943
"39","HARV_042",0.51711256236094
"40","HARV_042",0.386194784687305
"41","HARV_042",0.462118411047893
"42","HARV_042",0.718744803688325
"43","HARV_042",0.470454690893293
"44","HARV_042",0.514756275750167
"45","HARV_042",0.669731399057882
"46","HARV_042",0.577593761942452
"47","HARV_042",0.620804157278613
"48","HARV_042",0.487670947686073
"49","HARV_042",0.797683749672134
"50","HARV_042",0.638959758421573
"51","HARV_042",0.818157615912037
"52","HARV_042",0.264978353433894
"53","HARV_042",0.583289540991664
"54","HARV_042",0.577078915925347
"55","HARV_042",0.653911550256685
"56","HARV_042",0.752812387279581
"57","HARV_042",0.437162770312321
"58","HARV_042",0.476207199956007
"59","HARV_042",0.334272618723254
"60","HARV_042",0.4454263855838
"61","HARV_042",0.645236743365257
"62","HARV_042",0.524780999031018
"63","HARV_042",0.52550611060862
"64","HARV_042",0.427279333888868
"65","HARV_042",0.6868460808742
"66","HARV_042",0.643121671401449
"67","HARV_042",0.3606102932281
"68","HARV_042",0.552801552898877
"69","HARV_042",0.328213510352422
"70","HARV_042",0.296103336718689
"71","HARV_042",0.517379481478317
"72","HARV_042",0.688654094321982
